ano,edicao,cidade_sede,pais,delegacao,equipe,id_atleta,nome_atleta,sexo,idade,altura,peso,esporte,evento,medalha,award_status,
1994,Winter,Lillehammer,Canada,CAN,Canada,19880,Isabelle Charest (-Charbonneau),F,23.0,163.0,63.0,Short Track Speed Skating,Short Track Speed Skating Women's 3,000 metres Relay,Silver,Winner
1994,Winter,Lillehammer,Canada,CAN,Canada,19880,Isabelle Charest (-Charbonneau),F,23.0,163.0,63.0,Short Track Speed Skating,Short Track Speed Skating Women's 500 metres,NaN,Nominee,
1994,Winter,Lillehammer,Canada,CAN,Canada,21171,Jose Chouinard (-Bombardier),F,24.0,157.0,50.0,Figure Skating,Figure Skating Women's Singles,NaN,Nominee,
1994,Winter,Lillehammer,Canada,CAN,Canada,23953,"Robert James ""Rob"" Crossan",M,25.0,183.0,84.0,Alpine Skiing,Alpine Skiing Men's Giant Slalom,NaN,Nominee,
1994,Winter,Lillehammer,Canada,CAN,Canada,23953,"Robert James ""Rob"" Crossan",M,25.0,183.0,84.0,Alpine Skiing,Alpine Skiing Men's Slalom,NaN,Nominee,
1994,Winter,Lillehammer,Canada,CAN,Canada,24503,"Steven ""Steve"" Cyr",M,26.0,174.0,77.0,Biathlon,Biathlon Men's 10 kilometres Sprint,NaN,Nominee,
1994,Winter,Lillehammer,Canada,CAN,Canada,24503,"Steven ""Steve"" Cyr",M,26.0,174.0,77.0,Biathlon,Biathlon Men's 20 kilometres,NaN,Nominee,
1994,Winter,Lillehammer,Canada,CAN,Canada,24921,Sylvie Daigle,F,31.0,168.0,61.0,Short Track Speed Skating,Short Track Speed Skating Women's 1,000 metres,NaN,Nominee
1994,Winter,Lillehammer,Canada,CAN,Canada,24921,Sylvie Daigle,F,31.0,168.0,61.0,Short Track Speed Skating,Short Track Speed Skating Women's 3,000 metres Relay,Silver,Winner
1994,Winter,Lillehammer,Canada,CAN,Canada,24921,Sylvie Daigle,F,31.0,168.0,61.0,Short Track Speed Skating,Short Track Speed Skating Women's 500 metres,NaN,Nominee,
1994,Winter,Lillehammer,Canada,CAN,Canada-1,31778,Lloyd Edgar Eisler,Jr.,M,30.0,180.0,81.0,Figure Skating,Figure Skating Mixed Pairs,Bronze,Winner
1994,Winter,Lillehammer,Canada,CAN,Canada-2,34174,"Christian Douglas ""Chris"" Farstad",M,24.0,180.0,93.0,Bobsleigh,Bobsleigh Men's Four,NaN,Nominee,
1994,Winter,Lillehammer,Canada,CAN,Canada,36152,Nicolas Fontaine,M,23.0,168.0,70.0,Freestyle Skiing,Freestyle Skiing Men's Aerials,NaN,Nominee,
1994,Winter,Lillehammer,Canada,CAN,Canada,36379,Genevieve Fortin,F,21.0,157.0,50.0,Freestyle Skiing,Freestyle Skiing Women's Moguls,NaN,Nominee,
1994,Winter,Lillehammer,Canada,CAN,Canada,37897,Marc Gagnon,M,18.0,184.0,75.0,Short Track Speed Skating,Short Track Speed Skating Men's 1,000 metres,Bronze,Winner
1994,Winter,Lillehammer,Canada,CAN,Canada,37897,Marc Gagnon,M,18.0,184.0,75.0,Short Track Speed Skating,Short Track Speed Skating Men's 5,000 metres Relay,NaN,Nominee
1994,Winter,Lillehammer,Canada,CAN,Canada,37897,Marc Gagnon,M,18.0,184.0,75.0,Short Track Speed Skating,Short Track Speed Skating Men's 500 metres,NaN,Nominee,
1994,Winter,Lillehammer,Canada,CAN,Canada,38982,"Robert ""Bob"" Gasper",M,35.0,178.0,84.0,Luge,Luge Mixed (Men)'s Doubles,NaN,Nominee,
1994,Winter,Lillehammer,Canada,CAN,Canada-2,40265,Glenroy John Gilbert,M,25.0,183.0,79.0,Bobsleigh,Bobsleigh Men's Four,NaN,Nominee,
1994,Winter,Lillehammer,Canada,CAN,Canada-2,40265,Glenroy John Gilbert,M,25.0,183.0,79.0,Bobsleigh,Bobsleigh Men's Two,NaN,Nominee,
1994,Winter,Lillehammer,Canada,CAN,Canada,42048,Stephen James Gough,M,21.0,182.0,75.0,Short Track Speed Skating,Short Track Speed Skating Men's 5,000 metres Relay,NaN,Nominee
1994,Winter,Lillehammer,Canada,CAN,Canada,42366,Thomas Grandi,M,21.0,178.0,84.0,Alpine Skiing,Alpine Skiing Men's Giant Slalom,NaN,Nominee,
1994,Winter,Lillehammer,Canada,CAN,Canada,42366,Thomas Grandi,M,21.0,178.0,84.0,Alpine Skiing,Alpine Skiing Men's Slalom,NaN,Nominee,
1994,Winter,Lillehammer,Canada,CAN,Canada,45028,"Michael Larry ""Mike"" Hall",M,24.0,186.0,77.0,Speed Skating,Speed Skating Men's 5,000 metres,NaN,Nominee
1994,Winter,Lillehammer,Canada,CAN,Canada,45279,Gillian Ruth Hamilton,F,24.0,172.0,57.0,Biathlon,Biathlon Women's 7.5 kilometres Sprint,NaN,Nominee,
1994,Winter,Lillehammer,Canada,CAN,Canada,46075,David A. Harlock,M,22.0,188.0,89.0,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver,Winner,
1994,Winter,Lillehammer,Canada,CAN,Canada,48808,Corey Hirsch,M,21.0,178.0,73.0,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver,Winner,
1994,Winter,Lillehammer,Canada,CAN,Canada,48921,Todd Bradley Hlushko,M,24.0,180.0,89.0,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver,Winner,
1994,Winter,Lillehammer,Canada,CAN,Canada,51007,Susan Anne Humphreys,F,18.0,165.0,54.0,Figure Skating,Figure Skating Women's Singles,NaN,Nominee,
1994,Winter,Lillehammer,Canada,CAN,Canada,52345,"Michael James Grant ""Mike"" Ireland",M,20.0,181.0,79.0,Speed Skating,Speed Skating Men's 500 metres,NaN,Nominee,
1994,Winter,Lillehammer,Canada,CAN,Canada,52346,Sean David Patrick Ireland,M,24.0,188.0,82.0,Speed Skating,Speed Skating Men's 1,000 metres,NaN,Nominee
1994,Winter,Lillehammer,Canada,CAN,Canada,52346,Sean David Patrick Ireland,M,24.0,188.0,82.0,Speed Skating,Speed Skating Men's 500 metres,NaN,Nominee,
1994,Winter,Lillehammer,Canada,CAN,Canada,52430,Jane Lisa Isakson,F,28.0,165.0,57.0,Biathlon,Biathlon Women's 4 x 7.5 kilometres Relay,NaN,Nominee,
1994,Winter,Lillehammer,Canada,CAN,Canada,52916,"James ""Clay"" Ives",M,21.0,175.0,80.0,Luge,Luge Men's Singles,NaN,Nominee,
1994,Winter,Lillehammer,Canada,CAN,Canada,52916,"James ""Clay"" Ives",M,21.0,175.0,80.0,Luge,Luge Mixed (Men)'s Doubles,NaN,Nominee,
1994,Winter,Lillehammer,Canada,CAN,Canada,55382,"Gregory ""Greg"" Johnson",M,22.0,178.0,79.0,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver,Winner,
1994,Winter,Lillehammer,Canada,CAN,Canada,55484,Linda Marie Johnson-Blair,F,22.0,162.0,57.0,Speed Skating,Speed Skating Women's 500 metres,NaN,Nominee,
1994,Winter,Lillehammer,Canada,CAN,Canada,55949,Fabian Gerard Joseph,M,28.0,173.0,80.0,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver,Winner,
1994,Winter,Lillehammer,Canada,CAN,Canada,57574,Paul Tetsuhiko Kariya,M,19.0,178.0,78.0,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver,Winner,
1994,Winter,Lillehammer,Canada,CAN,Canada,58588,"Leonard Patrick ""Pat"" Kelly",M,31.0,180.0,79.0,Speed Skating,Speed Skating Men's 1,000 metres,NaN,Nominee
1994,Winter,Lillehammer,Canada,CAN,Canada,58588,"Leonard Patrick ""Pat"" Kelly",M,31.0,180.0,79.0,Speed Skating,Speed Skating Men's 1,500 metres,NaN,Nominee
1994,Winter,Lillehammer,Canada,CAN,Canada,58588,"Leonard Patrick ""Pat"" Kelly",M,31.0,180.0,79.0,Speed Skating,Speed Skating Men's 500 metres,NaN,Nominee,
1994,Winter,Lillehammer,Canada,CAN,Canada,62584,"Christopher ""Chris"" Kontos",M,30.0,185.0,89.0,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver,Winner,
1994,Winter,Lillehammer,Canada,CAN,Canada,63651,Victor J. Kraatz,M,22.0,178.0,65.0,Figure Skating,Figure Skating Mixed Ice Dancing,NaN,Nominee,
1994,Winter,Lillehammer,Canada,CAN,Canada,64506,Katherina Kubenk,F,23.0,175.0,68.0,Freestyle Skiing,Freestyle Skiing Women's Aerials,NaN,Nominee,
1994,Winter,Lillehammer,Canada,CAN,Canada,64506,Katherina Kubenk,F,23.0,175.0,68.0,Freestyle Skiing,Freestyle Skiing Women's Moguls,NaN,Nominee,
1994,Winter,Lillehammer,Canada,CAN,Canada,66156,Nathalie Brigitte Lambert,F,30.0,170.0,65.0,Short Track Speed Skating,Short Track Speed Skating Women's 1,000 metres,Silver,Winner
1994,Winter,Lillehammer,Canada,CAN,Canada,66156,Nathalie Brigitte Lambert,F,30.0,170.0,65.0,Short Track Speed Skating,Short Track Speed Skating Women's 3,000 metres Relay,Silver,Winner
1994,Winter,Lillehammer,Canada,CAN,Canada,66156,Nathalie Brigitte Lambert,F,30.0,170.0,65.0,Short Track Speed Skating,Short Track Speed Skating Women's 500 metres,NaN,Nominee,
1994,Winter,Lillehammer,Canada,CAN,Canada,66500,Lloyd Langlois,M,31.0,167.0,64.0,Freestyle Skiing,Freestyle Skiing Men's Aerials,Bronze,Winner,
1994,Winter,Lillehammer,Canada,CAN,Canada,66739,Philippe LaRoche,M,27.0,180.0,80.0,Freestyle Skiing,Freestyle Skiing Men's Aerials,Silver,Winner,
1994,Winter,Lillehammer,Canada,CAN,Canada,67528,Catriona Ann Le May Doan,F,23.0,170.0,70.0,Speed Skating,Speed Skating Women's 1,000 metres,NaN,Nominee
1994,Winter,Lillehammer,Canada,CAN,Canada,67528,Catriona Ann Le May Doan,F,23.0,170.0,70.0,Speed Skating,Speed Skating Women's 1,500 metres,NaN,Nominee
1994,Winter,Lillehammer,Canada,CAN,Canada,67528,Catriona Ann Le May Doan,F,23.0,170.0,70.0,Speed Skating,Speed Skating Women's 500 metres,NaN,Nominee,
1994,Winter,Lillehammer,Canada,CAN,Canada,68224,Kerrin Anne Lee-Gartner,F,27.0,171.0,63.0,Alpine Skiing,Alpine Skiing Women's Downhill,NaN,Nominee,
1994,Winter,Lillehammer,Canada,CAN,Canada,68224,Kerrin Anne Lee-Gartner,F,27.0,171.0,63.0,Alpine Skiing,Alpine Skiing Women's Super G,NaN,Nominee,
1994,Winter,Lillehammer,Canada,CAN,Canada,69764,Ingrid Liepa,F,27.0,175.0,68.0,Speed Skating,Speed Skating Women's 1,000 metres,NaN,Nominee
1994,Winter,Lillehammer,Canada,CAN,Canada,69764,Ingrid Liepa,F,27.0,175.0,68.0,Speed Skating,Speed Skating Women's 1,500 metres,NaN,Nominee
1994,Winter,Lillehammer,Canada,CAN,Canada,69764,Ingrid Liepa,F,27.0,175.0,68.0,Speed Skating,Speed Skating Women's 3,000 metres,NaN,Nominee
1994,Winter,Lillehammer,Canada,CAN,Canada,69764,Ingrid Liepa,F,27.0,175.0,68.0,Speed Skating,Speed Skating Women's 5,000 metres,NaN,Nominee
1994,Winter,Lillehammer,Canada,CAN,Canada-2,71557,"Christopher Paul ""Chris"" Lori",M,NaN,NaN,NaN,Bobsleigh,Bobsleigh Men's Four,NaN,Nominee,
1994,Winter,Lillehammer,Canada,CAN,Canada-2,71557,"Christopher Paul ""Chris"" Lori",M,NaN,NaN,NaN,Bobsleigh,Bobsleigh Men's Two,NaN,Nominee,
1994,Winter,Lillehammer,Canada,CAN,Canada,71775,"Kenneth ""Ken"" Lovsin",M,27.0,185.0,89.0,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver,Winner,
1994,Winter,Lillehammer,Canada,CAN,Canada-1,72115,Pierre Fritz Lueders,M,23.0,184.0,98.0,Bobsleigh,Bobsleigh Men's Four,NaN,Nominee,
1994,Winter,Lillehammer,Canada,CAN,Canada-1,72115,Pierre Fritz Lueders,M,23.0,184.0,98.0,Bobsleigh,Bobsleigh Men's Two,NaN,Nominee,
1994,Winter,Lillehammer,Canada,CAN,Canada-1,72896,"David G. ""Dave"" MacEachern",M,26.0,182.0,98.0,Bobsleigh,Bobsleigh Men's Four,NaN,Nominee,
1994,Winter,Lillehammer,Canada,CAN,Canada-1,72896,"David G. ""Dave"" MacEachern",M,26.0,182.0,98.0,Bobsleigh,Bobsleigh Men's Two,NaN,Nominee,
1994,Winter,Lillehammer,Canada,CAN,Canada,75421,Neal Gregory Marshall,M,24.0,182.0,77.0,Speed Skating,Speed Skating Men's 1,500 metres,NaN,Nominee
1994,Winter,Lillehammer,Canada,CAN,Canada,75421,Neal Gregory Marshall,M,24.0,182.0,77.0,Speed Skating,Speed Skating Men's 5,000 metres,NaN,Nominee
1994,Winter,Lillehammer,Canada,CAN,Canada,76975,Derek Christopher Mayer,M,26.0,183.0,91.0,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver,Winner,
1994,Winter,Lillehammer,Canada,CAN,Canada,77679,Michelle McKendry-Ruthven,F,26.0,165.0,61.0,Alpine Skiing,Alpine Skiing Women's Combined,NaN,Nominee,
1994,Winter,Lillehammer,Canada,CAN,Canada,77679,Michelle McKendry-Ruthven,F,26.0,165.0,61.0,Alpine Skiing,Alpine Skiing Women's Downhill,NaN,Nominee,
1994,Winter,Lillehammer,Canada,CAN,Canada,77679,Michelle McKendry-Ruthven,F,26.0,165.0,61.0,Alpine Skiing,Alpine Skiing Women's Super G,NaN,Nominee,
1994,Winter,Lillehammer,Canada,CAN,Canada,78520,Lise Marie Meloche (-McMahon),F,33.0,169.0,59.0,Biathlon,Biathlon Women's 15 kilometres,NaN,Nominee,
1994,Winter,Lillehammer,Canada,CAN,Canada,78520,Lise Marie Meloche (-McMahon),F,33.0,169.0,59.0,Biathlon,Biathlon Women's 4 x 7.5 kilometres Relay,NaN,Nominee,
1994,Winter,Lillehammer,Canada,CAN,Canada,78520,Lise Marie Meloche (-McMahon),F,33.0,169.0,59.0,Biathlon,Biathlon Women's 7.5 kilometres Sprint,NaN,Nominee,
1994,Winter,Lillehammer,Canada,CAN,Canada,82359,Carolynn Michelle Morton,F,21.0,160.0,61.0,Speed Skating,Speed Skating Women's 1,000 metres,NaN,Nominee
1994,Winter,Lillehammer,Canada,CAN,Canada,82359,Carolynn Michelle Morton,F,21.0,160.0,61.0,Speed Skating,Speed Skating Women's 1,500 metres,NaN,Nominee
1994,Winter,Lillehammer,Canada,CAN,Canada,82359,Carolynn Michelle Morton,F,21.0,160.0,61.0,Speed Skating,Speed Skating Women's 500 metres,NaN,Nominee,
1994,Winter,Lillehammer,Canada,CAN,Canada,83026,Cary Lee Mullen,M,24.0,182.0,88.0,Alpine Skiing,Alpine Skiing Men's Combined,NaN,Nominee,
1994,Winter,Lillehammer,Canada,CAN,Canada,83026,Cary Lee Mullen,M,24.0,182.0,88.0,Alpine Skiing,Alpine Skiing Men's Downhill,NaN,Nominee,
1994,Winter,Lillehammer,Canada,CAN,Canada,83026,Cary Lee Mullen,M,24.0,182.0,88.0,Alpine Skiing,Alpine Skiing Men's Super G,NaN,Nominee,
1994,Winter,Lillehammer,Canada,CAN,Canada,85034,Petr Nedvd,M,22.0,192.0,93.0,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver,Winner,
1994,Winter,Lillehammer,Canada,CAN,Canada,86980,Carl Dwayne Norris,M,24.0,178.0,82.0,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver,Winner,
1994,Winter,Lillehammer,Canada,CAN,Canada,88785,Caroline Olivier,F,22.0,159.0,59.0,Freestyle Skiing,Freestyle Skiing Women's Aerials,NaN,Nominee,
1994,Winter,Lillehammer,Canada,CAN,Canada,90396,"Katherine ""Kate"" Pace-Lindsay",F,24.0,175.0,70.0,Alpine Skiing,Alpine Skiing Women's Downhill,NaN,Nominee,
1994,Winter,Lillehammer,Canada,CAN,Canada,90396,"Katherine ""Kate"" Pace-Lindsay",F,24.0,175.0,70.0,Alpine Skiing,Alpine Skiing Women's Super G,NaN,Nominee,
1994,Winter,Lillehammer,Canada,CAN,Canada,91708,"Gregory Roy ""Greg"" Parks",M,26.0,175.0,82.0,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver,Winner,
1994,Winter,Lillehammer,Canada,CAN,Canada,95597,"Edward Charles ""Ed"" Podivinsky",M,23.0,184.0,95.0,Alpine Skiing,Alpine Skiing Men's Combined,NaN,Nominee,
1994,Winter,Lillehammer,Canada,CAN,Canada,95597,"Edward Charles ""Ed"" Podivinsky",M,23.0,184.0,95.0,Alpine Skiing,Alpine Skiing Men's Downhill,Bronze,Winner,
1994,Winter,Lillehammer,Canada,CAN,Canada,95597,"Edward Charles ""Ed"" Podivinsky",M,23.0,184.0,95.0,Alpine Skiing,Alpine Skiing Men's Super G,NaN,Nominee,
1994,Winter,Lillehammer,Canada,CAN,Canada-1,97694,"Jacek Remigjusz ""Jack"" Pyc",M,21.0,178.0,84.0,Bobsleigh,Bobsleigh Men's Four,NaN,Nominee,
1994,Winter,Lillehammer,Canada,CAN,Canada,103060,Jean-Yves Roy,M,24.0,178.0,84.0,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver,Winner,
1994,Winter,Lillehammer,Canada,CAN,Canada,103522,Glenn Richard Rupertus,M,29.0,172.0,68.0,Biathlon,Biathlon Men's 10 kilometres Sprint,NaN,Nominee,
1994,Winter,Lillehammer,Canada,CAN,Canada,103522,Glenn Richard Rupertus,M,29.0,172.0,68.0,Biathlon,Biathlon Men's 20 kilometres,NaN,Nominee,
1994,Winter,Lillehammer,Canada,CAN,Canada-3,104687,Jamie Rae Sal (-Pelletier),F,16.0,155.0,50.0,Figure Skating,Figure Skating Mixed Pairs,NaN,Nominee,
1994,Winter,Lillehammer,Canada,CAN,Canada-2,105772,Kristy-Lee Sargeant (-Wirtz),F,20.0,152.0,46.0,Figure Skating,Figure Skating Mixed Pairs,NaN,Nominee,
1994,Winter,Lillehammer,Canada,CAN,Canada,106093,Luke Sauder,M,23.0,177.0,90.0,Alpine Skiing,Alpine Skiing Men's Downhill,NaN,Nominee,
1994,Winter,Lillehammer,Canada,CAN,Canada,106176,Brian Savage,M,22.0,188.0,87.0,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver,Winner,
1994,Winter,Lillehammer,Canada,CAN,Canada,106955,"Bradley Wilfred ""Brad"" Schlegel",M,25.0,177.0,85.0,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver,Winner,
1994,Winter,Lillehammer,Canada,CAN,Canada,107508,"Wallace E. ""Wally"" Schreiber",M,31.0,180.0,79.0,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver,Winner,
1994,Winter,Lillehammer,Canada,CAN,Canada,108012,John Kevin Scott,M,24.0,187.0,90.0,Speed Skating,Speed Skating Men's 1,000 metres,NaN,Nominee
1994,Winter,Lillehammer,Canada,CAN,Canada,108012,John Kevin Scott,M,24.0,187.0,90.0,Speed Skating,Speed Skating Men's 1,500 metres,NaN,Nominee
1994,Winter,Lillehammer,Canada,CAN,Canada,108012,John Kevin Scott,M,24.0,187.0,90.0,Speed Skating,Speed Skating Men's 500 metres,NaN,Nominee,
1994,Winter,Lillehammer,Canada,CAN,Canada,112063,John Warren Smart,M,28.0,177.0,77.0,Freestyle Skiing,Freestyle Skiing Men's Moguls,NaN,Nominee,
1994,Winter,Lillehammer,Canada,CAN,Canada,112681,Ralf Heiko Socher,M,26.0,184.0,91.0,Alpine Skiing,Alpine Skiing Men's Downhill,NaN,Nominee,
1994,Winter,Lillehammer,Canada,CAN,Canada,112681,Ralf Heiko Socher,M,26.0,184.0,91.0,Alpine Skiing,Alpine Skiing Men's Super G,NaN,Nominee,
1994,Winter,Lillehammer,Canada,CAN,Canada,114732,Julie Steggall,F,22.0,155.0,57.0,Freestyle Skiing,Freestyle Skiing Women's Moguls,NaN,Nominee,
1994,Winter,Lillehammer,Canada,CAN,Canada,114893,Brian Stemmle,M,27.0,178.0,91.0,Alpine Skiing,Alpine Skiing Men's Super G,NaN,Nominee,
1994,Winter,Lillehammer,Canada,CAN,Canada,115391,Elvis Stojko,M,21.0,170.0,71.0,Figure Skating,Figure Skating Men's Singles,Silver,Winner,
1994,Winter,Lillehammer,Canada,CAN,Canada,119601,"Christopher Bowie ""Chris"" Therien",M,22.0,196.0,105.0,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver,Winner,
1994,Winter,Lillehammer,Canada,CAN,Canada,119770,Bronwen Anne Thomas,F,24.0,170.0,56.0,Freestyle Skiing,Freestyle Skiing Women's Moguls,NaN,Nominee,
1994,Winter,Lillehammer,Canada,CAN,Canada,122715,Mlanie Turgeon,F,17.0,164.0,57.0,Alpine Skiing,Alpine Skiing Women's Giant Slalom,NaN,Nominee,
1994,Winter,Lillehammer,Canada,CAN,Canada,122715,Mlanie Turgeon,F,17.0,164.0,57.0,Alpine Skiing,Alpine Skiing Women's Slalom,NaN,Nominee,
1994,Winter,Lillehammer,Canada,CAN,Canada-3,122785,Jason John Turner,M,23.0,173.0,70.0,Figure Skating,Figure Skating Mixed Pairs,NaN,Nominee,
1994,Winter,Lillehammer,Canada,CAN,Canada,128805,Todd Warriner,M,20.0,185.0,84.0,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver,Winner,
1994,Winter,Lillehammer,Canada,CAN,Canada,129683,"John Bradley ""Brad"" Werenka",M,25.0,188.0,95.0,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver,Winner,
1994,Winter,Lillehammer,Canada,CAN,Canada-2,131097,"Kristofer Wade ""Kris"" Wirtz",M,24.0,170.0,68.0,Figure Skating,Figure Skating Mixed Pairs,NaN,Nominee,
1994,Winter,Lillehammer,Chile,CHI,Chile,70344,Nils Linneberg,M,26.0,180.0,87.0,Alpine Skiing,Alpine Skiing Men's Combined,NaN,Nominee,
1994,Winter,Lillehammer,Chile,CHI,Chile,70344,Nils Linneberg,M,26.0,180.0,87.0,Alpine Skiing,Alpine Skiing Men's Downhill,NaN,Nominee,
1994,Winter,Lillehammer,Chile,CHI,Chile,70344,Nils Linneberg,M,26.0,180.0,87.0,Alpine Skiing,Alpine Skiing Men's Super G,NaN,Nominee,
1994,Winter,Lillehammer,Chile,CHI,Chile,74979,Diego Margozzini,M,23.0,182.0,76.0,Alpine Skiing,Alpine Skiing Men's Combined,NaN,Nominee,
1994,Winter,Lillehammer,Chile,CHI,Chile,74979,Diego Margozzini,M,23.0,182.0,76.0,Alpine Skiing,Alpine Skiing Men's Downhill,NaN,Nominee,
1994,Winter,Lillehammer,Chile,CHI,Chile,98091,Alexis Racloz,M,27.0,170.0,62.0,Alpine Skiing,Alpine Skiing Men's Combined,NaN,Nominee,
1994,Winter,Lillehammer,Chile,CHI,Chile,98091,Alexis Racloz,M,27.0,170.0,62.0,Alpine Skiing,Alpine Skiing Men's Super G,NaN,Nominee,
1994,Winter,Lillehammer,China,CHN,China,20240,Chen Lu,F,17.0,162.0,52.0,Figure Skating,Figure Skating Women's Singles,Bronze,Winner,
1994,Winter,Lillehammer,China,CHN,China,54754,Ji Xiaoou,F,13.0,158.0,58.0,Freestyle Skiing,Freestyle Skiing Women's Aerials,NaN,Nominee,
1994,Winter,Lillehammer,China,CHN,China,54878,Jin Hua,F,21.0,166.0,60.0,Speed Skating,Speed Skating Women's 1,000 metres,NaN,Nominee
1994,Winter,Lillehammer,China,CHN,China,54878,Jin Hua,F,21.0,166.0,60.0,Speed Skating,Speed Skating Women's 500 metres,NaN,Nominee,
1994,Winter,Lillehammer,China,CHN,China,69393,Li Jiajun,M,18.0,174.0,76.0,Short Track Speed Skating,Short Track Speed Skating Men's 1,000 metres,NaN,Nominee
1994,Winter,Lillehammer,China,CHN,China,69393,Li Jiajun,M,18.0,174.0,76.0,Short Track Speed Skating,Short Track Speed Skating Men's 5,000 metres Relay,NaN,Nominee
1994,Winter,Lillehammer,China,CHN,China,69393,Li Jiajun,M,18.0,174.0,76.0,Short Track Speed Skating,Short Track Speed Skating Men's 500 metres,NaN,Nominee,
1994,Winter,Lillehammer,China,CHN,China,69436,Li Lianli,M,19.0,174.0,77.0,Short Track Speed Skating,Short Track Speed Skating Men's 1,000 metres,NaN,Nominee
1994,Winter,Lillehammer,China,CHN,China,69436,Li Lianli,M,19.0,174.0,77.0,Short Track Speed Skating,Short Track Speed Skating Men's 5,000 metres Relay,NaN,Nominee
1994,Winter,Lillehammer,China,CHN,China,69436,Li Lianli,M,19.0,174.0,77.0,Short Track Speed Skating,Short Track Speed Skating Men's 500 metres,NaN,Nominee,
1994,Winter,Lillehammer,China,CHN,China,70568,Liu Giulan,F,23.0,NaN,NaN,Biathlon,Biathlon Women's 4 x 7.5 kilometres Relay,NaN,Nominee,
1994,Winter,Lillehammer,China,CHN,China,70584,Liu Hongbo,M,20.0,173.0,72.0,Speed Skating,Speed Skating Men's 1,000 metres,NaN,Nominee
1994,Winter,Lillehammer,China,CHN,China,70584,Liu Hongbo,M,20.0,173.0,72.0,Speed Skating,Speed Skating Men's 500 metres,NaN,Nominee,
1994,Winter,Lillehammer,China,CHN,China,70675,Liu Yanfei,M,26.0,181.0,80.0,Speed Skating,Speed Skating Men's 1,500 metres,NaN,Nominee
1994,Winter,Lillehammer,China,CHN,China,70684,Liu Ying,F,18.0,NaN,NaN,Figure Skating,Figure Skating Women's Singles,NaN,Nominee,
1994,Winter,Lillehammer,China,CHN,China,113103,Song Aiqin,F,23.0,NaN,NaN,Biathlon,Biathlon Women's 15 kilometres,NaN,Nominee,
1994,Winter,Lillehammer,China,CHN,China,113103,Song Aiqin,F,23.0,NaN,NaN,Biathlon,Biathlon Women's 4 x 7.5 kilometres Relay,NaN,Nominee,
1994,Winter,Lillehammer,China,CHN,China,113103,Song Aiqin,F,23.0,NaN,NaN,Biathlon,Biathlon Women's 7.5 kilometres Sprint,NaN,Nominee,
1994,Winter,Lillehammer,China,CHN,China,116070,Su Xiaohua,F,16.0,NaN,NaN,Short Track Speed Skating,Short Track Speed Skating Women's 3,000 metres Relay,NaN,Nominee
1994,Winter,Lillehammer,China,CHN,China,128485,Wang Jinfen,F,24.0,NaN,NaN,Biathlon,Biathlon Women's 15 kilometres,NaN,Nominee,
1994,Winter,Lillehammer,China,CHN,China,128485,Wang Jinfen,F,24.0,NaN,NaN,Biathlon,Biathlon Women's 4 x 7.5 kilometres Relay,NaN,Nominee,
1994,Winter,Lillehammer,China,CHN,China,128485,Wang Jinfen,F,24.0,NaN,NaN,Biathlon,Biathlon Women's 7.5 kilometres Sprint,NaN,Nominee,
1994,Winter,Lillehammer,China,CHN,China,128492,Wang Jinping,F,22.0,NaN,NaN,Biathlon,Biathlon Women's 4 x 7.5 kilometres Relay,NaN,Nominee,
1994,Winter,Lillehammer,China,CHN,China,128607,Wang Xiulan,F,22.0,164.0,59.0,Short Track Speed Skating,Short Track Speed Skating Women's 1,000 metres,NaN,Nominee
1994,Winter,Lillehammer,China,CHN,China,128607,Wang Xiulan,F,22.0,164.0,59.0,Short Track Speed Skating,Short Track Speed Skating Women's 3,000 metres Relay,NaN,Nominee
1994,Winter,Lillehammer,China,CHN,China,128607,Wang Xiulan,F,22.0,164.0,59.0,Short Track Speed Skating,Short Track Speed Skating Women's 500 metres,NaN,Nominee,
1994,Winter,Lillehammer,China,CHN,China,132119,Xue Ruihong,F,25.0,170.0,67.0,Speed Skating,Speed Skating Women's 1,000 metres,NaN,Nominee
1994,Winter,Lillehammer,China,CHN,China,132119,Xue Ruihong,F,25.0,170.0,67.0,Speed Skating,Speed Skating Women's 500 metres,NaN,Nominee,
1994,Winter,Lillehammer,China,CHN,China,132478,Yang Chunyuan,F,20.0,170.0,72.0,Speed Skating,Speed Skating Women's 1,000 metres,NaN,Nominee
